,location,hotel,text_content,label,rating
8733,Granada_Province_of_Granada_Andalucia,Hotel_Barcelo_Carmen_Granada,"Maria Luisa y Isabel Vadillo Excellent, brilliant hotel the staff were wonderful to us! All of them! particularly Luis,Valle,Maria del Mar incredibly friendly efficient team! l love them! This team made my mother's birthday feel special!.I strongly recommend it! Very good rooms, very good plentiful breakfast, lovely rooftop views, you can chill greatly in this hotel, very central in the heart of Granada, I could not ask for more, I would definitely come back! Thank you so much 💝 wonderful team of Barcelo Carmen granada  Excelente!UN hotel maravilloso ;Los empleados muy agradables y eficaces, profesionales!. particularmente muy agradecida a la sta Valle, Maria del Mar y Luis son increiblemente amables,Buena gente,y muy profesional es, me encantan! No's Han hecho el cumpleanos de mama y nuestra estancia muy…",1,5
9532,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"great hotel We had a really lovely couple of days at this hotel. We found it to be most comfortable and the staff were really helpful and friendly.  All in all, it made our visit to Granada extra special.  Thank you",1,5
9534,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"Modern and very clean. Great Staff The hotel is just across the Granada Cathedral. It is modern, clean and takes good detail care to avoid COVID. The staff is friendly and helpful. Public Transportation to Alhambra is 5 minutes walking from the hotel.",1,5
9536,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"great hotel We had a really lovely couple of days at this hotel. We found it to be most comfortable and the staff were really helpful and friendly.  All in all, it made our visit to Granada extra special.  Thank you",1,5
9538,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"Modern and very clean. Great Staff The hotel is just across the Granada Cathedral. It is modern, clean and takes good detail care to avoid COVID. The staff is friendly and helpful. Public Transportation to Alhambra is 5 minutes walking from the hotel.",1,5
9540,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"great hotel We had a really lovely couple of days at this hotel. We found it to be most comfortable and the staff were really helpful and friendly.  All in all, it made our visit to Granada extra special.  Thank you",1,5
9542,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"Modern and very clean. Great Staff The hotel is just across the Granada Cathedral. It is modern, clean and takes good detail care to avoid COVID. The staff is friendly and helpful. Public Transportation to Alhambra is 5 minutes walking from the hotel.",1,5
9544,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"great hotel We had a really lovely couple of days at this hotel. We found it to be most comfortable and the staff were really helpful and friendly.  All in all, it made our visit to Granada extra special.  Thank you",1,5
9546,Granada_Province_of_Granada_Andalucia,Eurostars_Catedral_Hotel,"Modern and very clean. Great Staff The hotel is just across the Granada Cathedral. It is modern, clean and takes good detail care to avoid COVID. The staff is friendly and helpful. Public Transportation to Alhambra is 5 minutes walking from the hotel.",1,5
9567,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Home away from home! TocHostel in Granada was absolutely amazing in every way. Alberto and his team went above and beyond in assisting me during my stay. I will be forever grateful for how much they helped me!!   The rooms, downstairs common area and other facilities are really high quality. It feels much closer to staying in a nice hotel except your paying hostel prices. Location was also outstanding - right next to cathedral, in the dead centre of the city and with high quality food options nearby.",1,5
9568,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Highly recommended I stayed here for 2 nights and really enjoyed my staying. Whole facility and location is so good and satisfying all expectations. Staff was very helpful and friendly. Great service. But the big shout out to Aida! She was so patient, kind and helpful. Gracias✌️",1,5
9569,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Hard to beat The recently opened TOC Hostel & Suites has an excellent location in Granada historical center, just a few steps from the city Cathedral. Moreover, within walking distance, there are many restaurants and bars (by the way, the hostel itself has one, called Bueno, where breakfast is served)      At the property, everything is new and has a very nice design.  Common spaces are beautiful. For those who stay longer, there is also a fully equipped kitchen and a laundry (with washing machine and dryer)    All the members of the staff are very nice (special mention for Aida and Antonio at the reception for their kindness and all the useful information provided).  The (private) room is pretty large and comfortable. The safe is appreciated, as the hairdryer. The shower is good too. Complimentary toiletries available.     If you arrive by car, the best spot to leave it is Parking San Agustín. Paying at the hotel at check-out, the price is 19,65€ per day.   Unbeatable value for money. Very highly recommended.   …",1,5
9570,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Home away from home! TocHostel in Granada was absolutely amazing in every way. Alberto and his team went above and beyond in assisting me during my stay. I will be forever grateful for how much they helped me!!   The rooms, downstairs common area and other facilities are really high quality. It feels much closer to staying in a nice hotel except your paying hostel prices. Location was also outstanding - right next to cathedral, in the dead centre of the city and with high quality food options nearby.",1,5
9571,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Highly recommended I stayed here for 2 nights and really enjoyed my staying. Whole facility and location is so good and satisfying all expectations. Staff was very helpful and friendly. Great service. But the big shout out to Aida! She was so patient, kind and helpful. Gracias✌️",1,5
9572,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Hard to beat The recently opened TOC Hostel & Suites has an excellent location in Granada historical center, just a few steps from the city Cathedral. Moreover, within walking distance, there are many restaurants and bars (by the way, the hostel itself has one, called Bueno, where breakfast is served)      At the property, everything is new and has a very nice design.  Common spaces are beautiful. For those who stay longer, there is also a fully equipped kitchen and a laundry (with washing machine and dryer)    All the members of the staff are very nice (special mention for Aida and Antonio at the reception for their kindness and all the useful information provided).  The (private) room is pretty large and comfortable. The safe is appreciated, as the hairdryer. The shower is good too. Complimentary toiletries available.     If you arrive by car, the best spot to leave it is Parking San Agustín. Paying at the hotel at check-out, the price is 19,65€ per day.   Unbeatable value for money. Very highly recommended.   …",1,5
9573,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Home away from home! TocHostel in Granada was absolutely amazing in every way. Alberto and his team went above and beyond in assisting me during my stay. I will be forever grateful for how much they helped me!!   The rooms, downstairs common area and other facilities are really high quality. It feels much closer to staying in a nice hotel except your paying hostel prices. Location was also outstanding - right next to cathedral, in the dead centre of the city and with high quality food options nearby.",1,5
9574,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Highly recommended I stayed here for 2 nights and really enjoyed my staying. Whole facility and location is so good and satisfying all expectations. Staff was very helpful and friendly. Great service. But the big shout out to Aida! She was so patient, kind and helpful. Gracias✌️",1,5
9575,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Hard to beat The recently opened TOC Hostel & Suites has an excellent location in Granada historical center, just a few steps from the city Cathedral. Moreover, within walking distance, there are many restaurants and bars (by the way, the hostel itself has one, called Bueno, where breakfast is served)      At the property, everything is new and has a very nice design.  Common spaces are beautiful. For those who stay longer, there is also a fully equipped kitchen and a laundry (with washing machine and dryer)    All the members of the staff are very nice (special mention for Aida and Antonio at the reception for their kindness and all the useful information provided).  The (private) room is pretty large and comfortable. The safe is appreciated, as the hairdryer. The shower is good too. Complimentary toiletries available.     If you arrive by car, the best spot to leave it is Parking San Agustín. Paying at the hotel at check-out, the price is 19,65€ per day.   Unbeatable value for money. Very highly recommended.   …",1,5
9576,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Home away from home! TocHostel in Granada was absolutely amazing in every way. Alberto and his team went above and beyond in assisting me during my stay. I will be forever grateful for how much they helped me!!   The rooms, downstairs common area and other facilities are really high quality. It feels much closer to staying in a nice hotel except your paying hostel prices. Location was also outstanding - right next to cathedral, in the dead centre of the city and with high quality food options nearby.",1,5
9577,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Highly recommended I stayed here for 2 nights and really enjoyed my staying. Whole facility and location is so good and satisfying all expectations. Staff was very helpful and friendly. Great service. But the big shout out to Aida! She was so patient, kind and helpful. Gracias✌️",1,5
9578,Granada_Province_of_Granada_Andalucia,Toc_Hostel_Granada,"Hard to beat The recently opened TOC Hostel & Suites has an excellent location in Granada historical center, just a few steps from the city Cathedral. Moreover, within walking distance, there are many restaurants and bars (by the way, the hostel itself has one, called Bueno, where breakfast is served)      At the property, everything is new and has a very nice design.  Common spaces are beautiful. For those who stay longer, there is also a fully equipped kitchen and a laundry (with washing machine and dryer)    All the members of the staff are very nice (special mention for Aida and Antonio at the reception for their kindness and all the useful information provided).  The (private) room is pretty large and comfortable. The safe is appreciated, as the hairdryer. The shower is good too. Complimentary toiletries available.     If you arrive by car, the best spot to leave it is Parking San Agustín. Paying at the hotel at check-out, the price is 19,65€ per day.   Unbeatable value for money. Very highly recommended.   …",1,5
10346,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,"Eccezionale! Piccolo hotel in un’ottima posizione comoda per scoprire le bellezze di Cordova. L’architettura dell’hotel è unica, moderna, mi ha ricordata lo stile di Gaudi. Le camere sono stupende, attrezzate meglio di un 5* e offrono ogni comodità e confort, il livello di pulizia è altissimo. Ho viaggiato tanto in vita mia ma non ho mai ricevuto attenzioni e servizio migliori, è stato come essere ospiti da amici di lunga data. L’anima di questo bellissimo hotel sei tu Manuel, hai reso il nostro soggiorno speciale e ringrazio ancora di tutto, spero presto di soggiornare di nuovo da te.",1,5
10347,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,"Relaxing and good value for money, We spent just a night in Córdoba. The hotel is just as it looks in the photos: clean lines, relaxing, excellent overall design and very clean. Location is excellent. And Manuel was very approachable, helpful and friendly. And, compared to a ""regular"" hotel, everything was swift, smooth and quiet. Perfect for a short stay.",1,5
10348,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,"Highly recommend Brand new ultra design hotel with a warm personalized welcome from the owner who took care of everything for us (monument and restaurant restaurant reservations, parking etc.). A very nice hotel and host. We highly recommend.",1,5
10349,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,Superleuk boutique hotel! Wat een fantastisch boutique hotel! Tijdens onze reis door Andalusië hebben wij het genoegen gehad om 1 nacht in dit hotel te verblijven.  Kamers zijn niet groot maar van alle gemakken voorzien.  De manager stuurt via WhatsApp al informatie door en staat klaar om je met alles te helpen als dat nodig is. Zeker hier verblijven als er nog plaats vrij is!,1,5
10350,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,"Modern and stylish hotel in the centre of Cordoba Location is fantastic, being a stone's throw of Plaza de la Corredera. The hotel is very stylish and modern all in white. The bedroom was not very big but with everything you would need. The shower was separate from the Japanese style toilet! There is free cold water in reception and Manuel was always willing to help and provide advice on bars, restaurants and places to visit. Breakfast is included in a nearby bar and was good. Manuel walks with you to it so that everything is arranged. ",1,5
10351,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,"Modern and minimalist white hotel Suite Generis is a modern and minimalist white hotel, originally designed and located in the historical center of Cordoba (both Plaza de las Tendillas and Plaza de la Corredera are 5 minutes distant).  Manuel, the owner and manager, is very attentive and helpful, always ready to give useful advice.   The small room is actually pretty small. If you are staying longer than 2 nights, you should better consider a different kind of room.    No hairdryer, no safe and no mini-fridge in the room (but in this last case, at the reception, you can find complimentary and cold bottles of water).  Personally, I liked the great attention that has been paid to the latest technologies too.   At the moment (sep 2021), due to the Covid-19 restrictions, breakfast is served at Casa Mari Paz, a…",1,5
10355,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Suite_Generis,A few blissful days in Cordoba Hotel Suite Generis was the most perfect place to be based in for a short visit to Cordoba. It's owners have designed a hotel that has all the modern facilities combined with the old world charm of excellent service and every comfort possible. The decor is cool in every sense of the word. It could not be more ideally located for seeing the sights of Cordoba and is near good restaurants too. Manuel is always able to make great recommendations and answer every question. I could not recommend this hotel more highly.,1,5
10389,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Ottimo! Hotel di nuova apertura. Camere molto belle, pulite e insonorizzate. Bagno molto comodo, ampio. Piscina sul terrazzo molto bella e ordinata. Personale molto preparato e cortese. Parcheggio lungo la via prospicente l'hotel (a pagamento). Supermercato a 150 mt. Bar/pasticcerie nelle vicinanze. In 15 minuti a piedi si è alla cattedrale.",1,5
10392,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Coming back, when we have the next chance Unexpectedly all round great stay.  Walking distance from old city, yet a quiet location.  Great roof terrace to cool down during the siesta.  New structure with comfy beds. Clean, great breakfast (also for vegetarians), parking in the lateral street.  Special thank you to Sergio, very attentive service and made sure we always had cold drinks while relaxing on the roof top.  Will recommend and definitely stay again when visiting.",1,5
10396,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Amazing stay We stayed at this brand new hotel for 4 nights. The premises are amazing, the cleaning standards really high. Everyone is very friendly and professional, and they go out of their way to give an incredible service. We would like to mention Francisco as the TOP man of this place: kind, accommodating & excellent customer service. Also, his brother and Sergio. Breakfast was delicious. We enjoyed the little details, such as providing antibacterial hand get to take away after eating. The swimming pool area can get a little crowded when is very warm, but it is good enough to cool you down and get you ready to go and explore Córdoba on a hot Summer day! Great stay overall, can't wait to be back :) Keep it up guys!!!",1,5
10399,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Fantastico Siamo rimasti positivamente impressionati durante il nostro pernottamento , trovato per caso su internet abbiamo scoperto un hotel con grandi camere spaziose , pulitissimo , dotato di tutti i confort , personale disponibile e gentile , posizione perfetta a pochi passi dal centro e dalla movida , raccomandato 👍",1,5
10400,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Molto buono Albergo molto buono, comunque vicino al centro e ad un prezzo davvero basso. Gli ambienti sono curati, le camere funzionali e il personale gentile. La colazione è discreta. Nelle vicinanze ci sono parcheggi a pagamento durante il giorno ma gratuiti la notte. ",1,5
10403,Cordoba_Province_of_Cordoba_Andalucia,Soho_Boutique_Cordoba,"Super central e um hotel moderno e lindissimo Excelente localização. O quarto é lindíssimo, super moderno, limpo e funcional. O chuveiro é fabuloso, tal como a cama. O pequeno almoço não é dos mais completos mas chega perfeitamente!  Em 10 minutos a pé estamos no centro histórico da cidade, embora este hotel seja mesmo no centro. Estacionei o carro no hotel e paguei 15€.",1,5
10629,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"Fab!! Stayed here for 2 wonderful nights. I’m not sure why there isn’t many reviews here (I was skeptical when I first booked it) but this little place is a gem! Looks exactly like the pictures. So beautifully restored (it is gorgeous!!), modern and clean; it looks and feel brand spanking new! I was in a studio-style room - bed (super comfy), bathroom (rain shower!), sitting area and kitchenette (there’s a microwave and nespresso machine along with some pods, which I didn’t use as I preferred my cafe bombon from the coffeehouses nearby). Had everything I needed, including fab toiletries (argan oil!). Short walk (10mins) to Mezquita and Roman Bridge, also a few minutes walk to Plaza Corredera or Plaza de la Tendillas for evening drinks and just people watching. Best wifi in all the hotels I’ve stayed in this trip. Love this place!…",1,5
10630,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"A beatiful building · Cannot be praised enough. Extremely attractive architecture. An old building totally refurbished. Large rooms. The coffee was much apprerciated. In Covid times the price was low and much lower than it should have been.  Disliked · The only drawback was parking and impossibility of unloading luggage. Parking available at a hotel only 100m distant, where we then unloaded, as well.",1,5
10632,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"Fab!! Stayed here for 2 wonderful nights. I’m not sure why there isn’t many reviews here (I was skeptical when I first booked it) but this little place is a gem! Looks exactly like the pictures. So beautifully restored (it is gorgeous!!), modern and clean; it looks and feel brand spanking new! I was in a studio-style room - bed (super comfy), bathroom (rain shower!), sitting area and kitchenette (there’s a microwave and nespresso machine along with some pods, which I didn’t use as I preferred my cafe bombon from the coffeehouses nearby). Had everything I needed, including fab toiletries (argan oil!). Short walk (10mins) to Mezquita and Roman Bridge, also a few minutes walk to Plaza Corredera or Plaza de la Tendillas for evening drinks and just people watching. Best wifi in all the hotels I’ve stayed in this trip. Love this place!…",1,5
10633,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"A beatiful building · Cannot be praised enough. Extremely attractive architecture. An old building totally refurbished. Large rooms. The coffee was much apprerciated. In Covid times the price was low and much lower than it should have been.  Disliked · The only drawback was parking and impossibility of unloading luggage. Parking available at a hotel only 100m distant, where we then unloaded, as well.",1,5
10635,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"Fab!! Stayed here for 2 wonderful nights. I’m not sure why there isn’t many reviews here (I was skeptical when I first booked it) but this little place is a gem! Looks exactly like the pictures. So beautifully restored (it is gorgeous!!), modern and clean; it looks and feel brand spanking new! I was in a studio-style room - bed (super comfy), bathroom (rain shower!), sitting area and kitchenette (there’s a microwave and nespresso machine along with some pods, which I didn’t use as I preferred my cafe bombon from the coffeehouses nearby). Had everything I needed, including fab toiletries (argan oil!). Short walk (10mins) to Mezquita and Roman Bridge, also a few minutes walk to Plaza Corredera or Plaza de la Tendillas for evening drinks and just people watching. Best wifi in all the hotels I’ve stayed in this trip. Love this place!…",1,5
10636,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"A beatiful building · Cannot be praised enough. Extremely attractive architecture. An old building totally refurbished. Large rooms. The coffee was much apprerciated. In Covid times the price was low and much lower than it should have been.  Disliked · The only drawback was parking and impossibility of unloading luggage. Parking available at a hotel only 100m distant, where we then unloaded, as well.",1,5
10638,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"Fab!! Stayed here for 2 wonderful nights. I’m not sure why there isn’t many reviews here (I was skeptical when I first booked it) but this little place is a gem! Looks exactly like the pictures. So beautifully restored (it is gorgeous!!), modern and clean; it looks and feel brand spanking new! I was in a studio-style room - bed (super comfy), bathroom (rain shower!), sitting area and kitchenette (there’s a microwave and nespresso machine along with some pods, which I didn’t use as I preferred my cafe bombon from the coffeehouses nearby). Had everything I needed, including fab toiletries (argan oil!). Short walk (10mins) to Mezquita and Roman Bridge, also a few minutes walk to Plaza Corredera or Plaza de la Tendillas for evening drinks and just people watching. Best wifi in all the hotels I’ve stayed in this trip. Love this place!…",1,5
10639,Cordoba_Province_of_Cordoba_Andalucia,Homesuitehome,"A beatiful building · Cannot be praised enough. Extremely attractive architecture. An old building totally refurbished. Large rooms. The coffee was much apprerciated. In Covid times the price was low and much lower than it should have been.  Disliked · The only drawback was parking and impossibility of unloading luggage. Parking available at a hotel only 100m distant, where we then unloaded, as well.",1,5
10708,Cordoba_Province_of_Cordoba_Andalucia,Patio_Cordobes,"Parfait pour visiter Codoba Appartement très bien situé proche de la grande mosquée dans une petite rue calme. Logement en rez de chaussée pour 4 personnes fonctionnel et tranquille avec vue sur le splendide patio. Possibilité de profiter de la terrasse sur le toit de l'immeuble, bien agréable et fleuri. Que dire de l'acceuil de la propriétaire Lolie.... quel gentillesse !!!! Lolie nous a bien guidé pour les sites à visiter ainsi que pour les restaurants.  Adresse à retenir ..... pour y revenir !!",1,5
10709,Cordoba_Province_of_Cordoba_Andalucia,Patio_Cordobes,"Perfecte locatie van klein donker benauwend appartement met schattige kleine patio en vriendelijke behulpzame gastvrouw Prima gelegen in de oude wijk nabij Mezquita met schattige ingang en kleine patio geleidt door uitermate vriendelijke gastvrouw. Verwacht niet teveel van het beneden appartement voor 4 personen, het is nogal krapjes donker benauwd met dito keukentje.",3,3
10720,Cordoba_Province_of_Cordoba_Andalucia,Patio_Cordobes,Almoço  Excelentes tapas e vinho. Um destaque para o garçom Manuel que dispensa muita atenção e carinho aos fregueses. Vale a pena conhecer. Melhores berenjenas con miel (berinjelas com melado que comemos em Córdoba. ,1,5
10971,Cordoba_Province_of_Cordoba_Andalucia,Kampaoh_Los_Villares,"Revoir les bases... Les points positifs : personnel accueillant,sanitaires propres, ombres sur les emplacements. Camping ouvert ce qui est rare en Covid. Les points negatifs : piscine sale et très très petite (4×8), l'eau plus jaune que bleue. On nous donne des horaires covid avec des bracelets mais aucun respect. Pas de surveillance piscine. Camping sale. Du plastique d'emballage partout du papier toilette usagé qui traine. Des mégots... Une côte d'accès à 14-18%. 24 euros le taxi et 8kms de Cordoue centre.",0,1
10973,Cordoba_Province_of_Cordoba_Andalucia,Kampaoh_Los_Villares,"Revoir les bases... Les points positifs : personnel accueillant,sanitaires propres, ombres sur les emplacements. Camping ouvert ce qui est rare en Covid. Les points negatifs : piscine sale et très très petite (4×8), l'eau plus jaune que bleue. On nous donne des horaires covid avec des bracelets mais aucun respect. Pas de surveillance piscine. Camping sale. Du plastique d'emballage partout du papier toilette usagé qui traine. Des mégots... Une côte d'accès à 14-18%. 24 euros le taxi et 8kms de Cordoue centre.",0,1
10975,Cordoba_Province_of_Cordoba_Andalucia,Kampaoh_Los_Villares,"Revoir les bases... Les points positifs : personnel accueillant,sanitaires propres, ombres sur les emplacements. Camping ouvert ce qui est rare en Covid. Les points negatifs : piscine sale et très très petite (4×8), l'eau plus jaune que bleue. On nous donne des horaires covid avec des bracelets mais aucun respect. Pas de surveillance piscine. Camping sale. Du plastique d'emballage partout du papier toilette usagé qui traine. Des mégots... Une côte d'accès à 14-18%. 24 euros le taxi et 8kms de Cordoue centre.",0,1
10977,Cordoba_Province_of_Cordoba_Andalucia,Kampaoh_Los_Villares,"Revoir les bases... Les points positifs : personnel accueillant,sanitaires propres, ombres sur les emplacements. Camping ouvert ce qui est rare en Covid. Les points negatifs : piscine sale et très très petite (4×8), l'eau plus jaune que bleue. On nous donne des horaires covid avec des bracelets mais aucun respect. Pas de surveillance piscine. Camping sale. Du plastique d'emballage partout du papier toilette usagé qui traine. Des mégots... Une côte d'accès à 14-18%. 24 euros le taxi et 8kms de Cordoue centre.",0,1
10978,Cordoba_Province_of_Cordoba_Andalucia,El_Patio_De_La_Piscina,"Insomma Ottima la posizione e il rapporto qualità prezzo. Per il resto non molto pulito, dotazione essenziale, wi fi fuori uso. Check in alle 16, ci hanno fatto andare avanti e indietro varie volte. Gran confusione",0,2
10981,Cordoba_Province_of_Cordoba_Andalucia,El_Patio_De_La_Piscina,"Insomma Ottima la posizione e il rapporto qualità prezzo. Per il resto non molto pulito, dotazione essenziale, wi fi fuori uso. Check in alle 16, ci hanno fatto andare avanti e indietro varie volte. Gran confusione",0,2
10984,Cordoba_Province_of_Cordoba_Andalucia,El_Patio_De_La_Piscina,"Insomma Ottima la posizione e il rapporto qualità prezzo. Per il resto non molto pulito, dotazione essenziale, wi fi fuori uso. Check in alle 16, ci hanno fatto andare avanti e indietro varie volte. Gran confusione",0,2
10987,Cordoba_Province_of_Cordoba_Andalucia,El_Patio_De_La_Piscina,"Insomma Ottima la posizione e il rapporto qualità prezzo. Per il resto non molto pulito, dotazione essenziale, wi fi fuori uso. Check in alle 16, ci hanno fatto andare avanti e indietro varie volte. Gran confusione",0,2
10991,Cordoba_Province_of_Cordoba_Andalucia,Mirador_Del_Lago,"Complete woning op 10 KM van Cordoba Centrum Dit appartement voorzien van alle gemakken. Woonkamer, keuken 3 slaapkamers en 2 badkamers ligt aan een meer op 10 km ten noorden van Cordoba. In de omgeving zijn verder weinig faciliteiten. 2 leuke restaurants maar geen winkels. Het huis ziet er verzorgd uit en is voorzien van zowel een vaatwasser en wasmachine. Op de site van booking.com werd vermeld dat het inclusief ontbijt was maar helaas was dit een misverstand. De eigenaar heeft het uiteindelijk ruim hoed gemaakt door ons een ontbijt bij een restaurant aan te bieden. Daarnaast heeft hij ons een zeer uitgebreid ontbijt gebracht op de laatste dag van ons vertrek. De eigenaar is heel aardig en zeer behulpzaam. Bij het huis is een gemeenschappelijk zwembad. Het zwembad ligt te midden van de huizen en is per auto te bereiken, het heeft een goede parkeergelegenheid. Bij het zwembad zijn geen ligbedjes, wij hebben stoeltjes van het huis meegenomen.…",1,4
10993,Cordoba_Province_of_Cordoba_Andalucia,Mirador_Del_Lago,"Complete woning op 10 KM van Cordoba Centrum Dit appartement voorzien van alle gemakken. Woonkamer, keuken 3 slaapkamers en 2 badkamers ligt aan een meer op 10 km ten noorden van Cordoba. In de omgeving zijn verder weinig faciliteiten. 2 leuke restaurants maar geen winkels. Het huis ziet er verzorgd uit en is voorzien van zowel een vaatwasser en wasmachine. Op de site van booking.com werd vermeld dat het inclusief ontbijt was maar helaas was dit een misverstand. De eigenaar heeft het uiteindelijk ruim hoed gemaakt door ons een ontbijt bij een restaurant aan te bieden. Daarnaast heeft hij ons een zeer uitgebreid ontbijt gebracht op de laatste dag van ons vertrek. De eigenaar is heel aardig en zeer behulpzaam. Bij het huis is een gemeenschappelijk zwembad. Het zwembad ligt te midden van de huizen en is per auto te bereiken, het heeft een goede parkeergelegenheid. Bij het zwembad zijn geen ligbedjes, wij hebben stoeltjes van het huis meegenomen.…",1,4
10995,Cordoba_Province_of_Cordoba_Andalucia,Mirador_Del_Lago,"Complete woning op 10 KM van Cordoba Centrum Dit appartement voorzien van alle gemakken. Woonkamer, keuken 3 slaapkamers en 2 badkamers ligt aan een meer op 10 km ten noorden van Cordoba. In de omgeving zijn verder weinig faciliteiten. 2 leuke restaurants maar geen winkels. Het huis ziet er verzorgd uit en is voorzien van zowel een vaatwasser en wasmachine. Op de site van booking.com werd vermeld dat het inclusief ontbijt was maar helaas was dit een misverstand. De eigenaar heeft het uiteindelijk ruim hoed gemaakt door ons een ontbijt bij een restaurant aan te bieden. Daarnaast heeft hij ons een zeer uitgebreid ontbijt gebracht op de laatste dag van ons vertrek. De eigenaar is heel aardig en zeer behulpzaam. Bij het huis is een gemeenschappelijk zwembad. Het zwembad ligt te midden van de huizen en is per auto te bereiken, het heeft een goede parkeergelegenheid. Bij het zwembad zijn geen ligbedjes, wij hebben stoeltjes van het huis meegenomen.…",1,4
10997,Cordoba_Province_of_Cordoba_Andalucia,Mirador_Del_Lago,"Complete woning op 10 KM van Cordoba Centrum Dit appartement voorzien van alle gemakken. Woonkamer, keuken 3 slaapkamers en 2 badkamers ligt aan een meer op 10 km ten noorden van Cordoba. In de omgeving zijn verder weinig faciliteiten. 2 leuke restaurants maar geen winkels. Het huis ziet er verzorgd uit en is voorzien van zowel een vaatwasser en wasmachine. Op de site van booking.com werd vermeld dat het inclusief ontbijt was maar helaas was dit een misverstand. De eigenaar heeft het uiteindelijk ruim hoed gemaakt door ons een ontbijt bij een restaurant aan te bieden. Daarnaast heeft hij ons een zeer uitgebreid ontbijt gebracht op de laatste dag van ons vertrek. De eigenaar is heel aardig en zeer behulpzaam. Bij het huis is een gemeenschappelijk zwembad. Het zwembad ligt te midden van de huizen en is per auto te bereiken, het heeft een goede parkeergelegenheid. Bij het zwembad zijn geen ligbedjes, wij hebben stoeltjes van het huis meegenomen.…",1,4
11018,Cordoba_Province_of_Cordoba_Andalucia,Panorama_Cordoba_Center,"C'est honteux.....! Tout n'est que mensonge : parking gratuit ...faux, + de 50 € pour 4 jours. Lé coin petit dej.... Pour la communauté des locataires,...mobilier : celui du balcon, qu'il faut rentrer pour déjeuner....Bref ! Une honte a toutes les centrales de proposer un tel 'gourbis'....juste bon pour des Babacool en mal de Woodstock, et encore, a l'époque on était plus ''select''....Ha ! J'oubliais prévoir du PQ... Ça manque cruellement...",0,1
11023,Cordoba_Province_of_Cordoba_Andalucia,Panorama_Cordoba_Center,"C'est honteux.....! Tout n'est que mensonge : parking gratuit ...faux, + de 50 € pour 4 jours. Lé coin petit dej.... Pour la communauté des locataires,...mobilier : celui du balcon, qu'il faut rentrer pour déjeuner....Bref ! Une honte a toutes les centrales de proposer un tel 'gourbis'....juste bon pour des Babacool en mal de Woodstock, et encore, a l'époque on était plus ''select''....Ha ! J'oubliais prévoir du PQ... Ça manque cruellement...",0,1
11028,Cordoba_Province_of_Cordoba_Andalucia,Panorama_Cordoba_Center,"C'est honteux.....! Tout n'est que mensonge : parking gratuit ...faux, + de 50 € pour 4 jours. Lé coin petit dej.... Pour la communauté des locataires,...mobilier : celui du balcon, qu'il faut rentrer pour déjeuner....Bref ! Une honte a toutes les centrales de proposer un tel 'gourbis'....juste bon pour des Babacool en mal de Woodstock, et encore, a l'époque on était plus ''select''....Ha ! J'oubliais prévoir du PQ... Ça manque cruellement...",0,1
